timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,1w_close_time,1w_open_time,1w_open,1w_high,1w_low,1w_close,1w_quote_asset_volume,1w_number_of_trades,1w_taker_buy_base_asset_volume,1w_taker_buy_quote_asset_volume,1w_volume,1w_open_time_day,1w_open_time_month,1w_open_time_year,1w_open_time_hour,1w_open_time_minute,1w_close_time_day,1w_close_time_month,1w_close_time_year,1w_close_time_hour,1w_close_time_minute
2022-01-24,36244.55,38919.98,32917.17,37881.76,353702.626391,1643587199999,12907284440.455256,8716769,179036.244728,6536472796.368902,0,2022-01-30 23:59:59,2022-01-24,36244.55,38919.98,32917.17,37881.76,12907284440.455256,8716769,179036.244728,6536472796.368902,353702.626391,24,1,2022,0,0,30,1,2022,23,59
2022-01-31,37881.75,42656.0,36250.0,42380.87,258946.95322,1644191999999,10064164364.242208,6785864,131038.94536,5096829006.548845,0,2022-02-06 23:59:59,2022-01-31,37881.75,42656.0,36250.0,42380.87,10064164364.242208,6785864,131038.94536,5096829006.548845,258946.95322,31,1,2022,0,0,6,2,2022,23,59
2022-02-07,42380.87,45821.0,41645.85,42053.66,301990.47877,1644796799999,13148234178.649647,8359076,149112.12215,6494915345.303778,0,2022-02-13 23:59:59,2022-02-07,42380.87,45821.0,41645.85,42053.66,13148234178.649647,8359076,149112.12215,6494915345.303778,301990.47877,7,2,2022,0,0,13,2,2022,23,59
2022-02-14,42053.65,44751.4,38000.0,38386.89,243150.46162,1645401599999,10134957033.789461,6173489,115990.68901,4840833817.67218,0,2022-02-20 23:59:59,2022-02-14,42053.65,44751.4,38000.0,38386.89,10134957033.789461,6173489,115990.68901,4840833817.67218,243150.46162,14,2,2022,0,0,20,2,2022,23,59
2022-02-21,38386.89,40348.45,34322.28,37699.07,412335.93267,1646006399999,15524273633.729553,9817037,205845.16118,7754667841.098922,0,2022-02-27 23:59:59,2022-02-21,38386.89,40348.45,34322.28,37699.07,15524273633.729553,9817037,205845.16118,7754667841.098922,412335.93267,21,2,2022,0,0,27,2,2022,23,59
2022-02-28,37699.08,45400.0,37450.17,38420.81,376417.0783,1646611199999,15676665511.513798,10071554,185768.2371,7740802242.404056,0,2022-03-06 23:59:59,2022-02-28,37699.08,45400.0,37450.17,38420.81,15676665511.513798,10071554,185768.2371,7740802242.404056,376417.0783,28,2,2022,0,0,6,3,2022,23,59
2022-03-07,38420.8,42594.06,37155.0,37777.34,374777.65361,1647215999999,14764496466.377066,8576202,184176.48268,7257778809.911877,0,2022-03-13 23:59:59,2022-03-07,38420.8,42594.06,37155.0,37777.34,14764496466.377066,8576202,184176.48268,7257778809.911877,374777.65361,7,3,2022,0,0,13,3,2022,23,59
2022-03-14,37777.35,42400.0,37555.0,41262.11,323399.671,1647820799999,13045068424.15988,7828983,160980.02075,6493866977.457049,0,2022-03-20 23:59:59,2022-03-14,37777.35,42400.0,37555.0,41262.11,13045068424.15988,7828983,160980.02075,6493866977.457049,323399.671,14,3,2022,0,0,20,3,2022,23,59
2022-03-21,41262.11,46999.0,40467.94,46827.76,315436.15044,1648425599999,13657786157.688328,7404092,158386.2017,6861332204.338121,0,2022-03-27 23:59:59,2022-03-21,41262.11,46999.0,40467.94,46827.76,13657786157.688328,7404092,158386.2017,6861332204.338121,315436.15044,21,3,2022,0,0,27,3,2022,23,59
2022-03-28,46827.76,48189.84,44200.0,46407.35,312053.15964,1649030399999,14562359846.879017,8362296,154410.52633,7206859226.584209,0,2022-04-03 23:59:59,2022-03-28,46827.76,48189.84,44200.0,46407.35,14562359846.879017,8362296,154410.52633,7206859226.584209,312053.15964,28,3,2022,0,0,3,4,2022,23,59
2022-04-04,46407.36,47200.0,41868.0,42158.85,268118.29111,1649635199999,11891061200.0745,7117155,130948.44754,5808536417.139713,0,2022-04-10 23:59:59,2022-04-04,46407.36,47200.0,41868.0,42158.85,11891061200.0745,7117155,130948.44754,5808536417.139713,268118.29111,4,4,2022,0,0,10,4,2022,23,59
2022-04-11,42158.85,42414.71,39200.0,39678.12,259281.0487,1650239999999,10492029074.432064,5921631,126175.26392,5107109884.346128,0,2022-04-17 23:59:59,2022-04-11,42158.85,42414.71,39200.0,39678.12,10492029074.432064,5921631,126175.26392,5107109884.346128,259281.0487,11,4,2022,0,0,17,4,2022,23,59
2022-04-18,39678.11,42976.0,38536.51,39450.13,283885.03637,1650844799999,11530224571.577888,7307352,140430.82007,5705214688.751349,0,2022-04-24 23:59:59,2022-04-18,39678.11,42976.0,38536.51,39450.13,11530224571.577888,7307352,140430.82007,5705214688.751349,283885.03637,18,4,2022,0,0,24,4,2022,23,59
2022-04-25,39450.12,40797.31,37386.38,38468.35,368444.26814,1651449599999,14366905362.211203,8168960,182205.04628,7107113319.039257,0,2022-05-01 23:59:59,2022-04-25,39450.12,40797.31,37386.38,38468.35,14366905362.211203,8168960,182205.04628,7107113319.039257,368444.26814,25,4,2022,0,0,1,5,2022,23,59
2022-05-02,38468.35,40023.77,33713.95,34038.4,419979.5829,1652054399999,15553421461.79525,8540020,204305.32052,7582347504.983533,0,2022-05-08 23:59:59,2022-05-02,38468.35,40023.77,33713.95,34038.4,15553421461.79525,8540020,204305.32052,7582347504.983533,419979.5829,2,5,2022,0,0,8,5,2022,23,59
2022-05-09,34038.39,34243.15,26700.0,31328.89,964223.849274,1652659199999,29301810530.841793,16818661,460216.815397,13971509225.08758,0,2022-05-15 23:59:59,2022-05-09,34038.39,34243.15,26700.0,31328.89,29301810530.841793,16818661,460216.815397,13971509225.08758,964223.849274,9,5,2022,0,0,15,5,2022,23,59
2022-05-16,31328.89,31328.9,28654.47,30293.94,375096.22376,1653263999999,11177195347.940817,9177698,189713.27257,5654555850.589586,0,2022-05-22 23:59:59,2022-05-16,31328.89,31328.9,28654.47,30293.94,11177195347.940817,9177698,189713.27257,5654555850.589586,375096.22376,16,5,2022,0,0,22,5,2022,23,59
2022-05-23,30293.93,30670.51,28019.56,29468.1,430508.71991,1653868799999,12611294754.572104,7332430,208897.25934,6121946892.636766,0,2022-05-29 23:59:59,2022-05-23,30293.93,30670.51,28019.56,29468.1,12611294754.572104,7332430,208897.25934,6121946892.636766,430508.71991,23,5,2022,0,0,29,5,2022,23,59
2022-05-30,29468.1,32399.0,29282.36,29919.21,422401.40352,1654473599999,12912323442.261396,7249030,202549.7786,6188339634.436444,0,2022-06-05 23:59:59,2022-05-30,29468.1,32399.0,29282.36,29919.21,12912323442.261396,7249030,202549.7786,6188339634.436444,422401.40352,30,5,2022,0,0,5,6,2022,23,59
2022-06-06,29919.2,31765.64,26560.0,26574.53,528925.487959,1655078399999,15683647970.687147,8740633,255697.09976,7589290330.079022,0,2022-06-12 23:59:59,2022-06-06,29919.2,31765.64,26560.0,26574.53,15683647970.687147,8740633,255697.09976,7589290330.079022,528925.487959,6,6,2022,0,0,12,6,2022,23,59
2022-06-13,26574.53,26895.84,17622.0,20574.0,1153717.637537,1655683199999,24718445373.532467,16153967,566051.074843,12119463385.11774,0,2022-06-19 23:59:59,2022-06-13,26574.53,26895.84,17622.0,20574.0,24718445373.532467,16153967,566051.074843,12119463385.11774,1153717.637537,13,6,2022,0,0,19,6,2022,23,59
2022-06-20,20574.0,21888.0,19637.03,21038.07,570801.23178,1656287999999,11870152671.08868,8827163,283739.01692,5901368295.141803,0,2022-06-26 23:59:59,2022-06-20,20574.0,21888.0,19637.03,21038.07,11870152671.08868,8827163,283739.01692,5901368295.141803,570801.23178,20,6,2022,0,0,26,6,2022,23,59
2022-06-27,21038.08,21539.85,18626.0,19315.83,508544.1397,1656892799999,10107464161.050232,8098167,251218.84067,4992634202.080661,0,2022-07-03 23:59:59,2022-06-27,21038.08,21539.85,18626.0,19315.83,10107464161.050232,8098167,251218.84067,4992634202.080661,508544.1397,27,6,2022,0,0,3,7,2022,23,59
2022-07-04,19315.83,22527.37,19055.31,20862.47,1111996.98071,1657497599999,23540958829.80106,17338062,557807.34407,11808175072.936642,0,2022-07-10 23:59:59,2022-07-04,19315.83,22527.37,19055.31,20862.47,23540958829.80106,17338062,557807.34407,11808175072.936642,1111996.98071,4,7,2022,0,0,10,7,2022,23,59
2022-07-11,20861.11,21684.54,18910.94,20798.16,1043685.76303,1658102399999,21225657682.257202,28620637,518342.14454,10546004665.118544,0,2022-07-17 23:59:59,2022-07-11,20861.11,21684.54,18910.94,20798.16,21225657682.257202,28620637,518342.14454,10546004665.118544,1043685.76303,11,7,2022,0,0,17,7,2022,23,59
2022-07-18,20799.58,24276.74,20762.45,22579.68,1336219.23609,1658707199999,30419505018.44636,36404041,672735.92695,15314324288.040232,0,2022-07-24 23:59:59,2022-07-18,20799.58,24276.74,20762.45,22579.68,30419505018.44636,36404041,672735.92695,15314324288.040232,1336219.23609,18,7,2022,0,0,24,7,2022,23,59
2022-07-25,22577.13,24668.0,20706.5,23293.32,1282264.24492,1659311999999,29215844069.13143,36815045,639746.88279,14583255496.025145,0,2022-07-31 23:59:59,2022-07-25,22577.13,24668.0,20706.5,23293.32,29215844069.13143,36815045,639746.88279,14583255496.025145,1282264.24492,25,7,2022,0,0,31,7,2022,23,59
2022-08-01,23296.36,23647.68,22400.0,23174.39,951140.43388,1659916799999,21943150279.731613,32042944,472484.29234,10902339486.38157,0,2022-08-07 23:59:59,2022-08-01,23296.36,23647.68,22400.0,23174.39,21943150279.731613,32042944,472484.29234,10902339486.38157,951140.43388,1,8,2022,0,0,7,8,2022,23,59
2022-08-08,23174.39,25047.56,22664.69,24305.24,1251083.26468,1660521599999,30077619286.84657,43311786,625522.69768,15039436995.29062,0,2022-08-14 23:59:59,2022-08-08,23174.39,25047.56,22664.69,24305.24,30077619286.84657,43311786,625522.69768,15039436995.29062,1251083.26468,8,8,2022,0,0,14,8,2022,23,59
2022-08-15,24305.25,25211.32,20761.9,21515.61,1402957.39876,1661126399999,32016009263.43493,46017032,698823.59671,15948153490.601809,0,2022-08-21 23:59:59,2022-08-15,24305.25,25211.32,20761.9,21515.61,32016009263.43493,46017032,698823.59671,15948153490.601809,1402957.39876,15,8,2022,0,0,21,8,2022,23,59
2022-08-22,21516.7,21900.0,19520.0,19555.61,1343190.86,1661731199999,28273617081.520325,41486274,669270.17315,14089524497.01568,0,2022-08-28 23:59:59,2022-08-22,21516.7,21900.0,19520.0,19555.61,28273617081.520325,41486274,669270.17315,14089524497.01568,1343190.86,22,8,2022,0,0,28,8,2022,23,59
2022-08-29,19555.61,20576.25,19540.0,20000.3,1527594.84529,1662335999999,30597230623.489517,38080138,762324.89492,15270693969.604977,0,2022-09-04 23:59:59,2022-08-29,19555.61,20576.25,19540.0,20000.3,30597230623.489517,38080138,762324.89492,15270693969.604977,1527594.84529,29,8,2022,0,0,4,9,2022,23,59
2022-09-05,20000.3,21860.0,18510.77,21826.87,2146685.76233,1662940799999,43460053550.45977,41587411,1074020.48582,21751877355.13041,0,2022-09-11 23:59:59,2022-09-05,20000.3,21860.0,18510.77,21826.87,43460053550.45977,41587411,1074020.48582,21751877355.13041,2146685.76233,5,9,2022,0,0,11,9,2022,23,59
2022-09-12,21826.87,22799.0,19320.01,19416.18,2218565.59694,1663545599999,45784151832.43754,41728131,1107144.73306,22859382949.065567,0,2022-09-18 23:59:59,2022-09-12,21826.87,22799.0,19320.01,19416.18,45784151832.43754,41728131,1107144.73306,22859382949.065567,2218565.59694,12,9,2022,0,0,18,9,2022,23,59
2022-09-19,19417.45,19956.0,18125.98,18807.38,2285541.48793,1664150399999,43488049829.07041,39408640,1141577.20385,21724013825.414856,0,2022-09-25 23:59:59,2022-09-19,19417.45,19956.0,18125.98,18807.38,43488049829.07041,39408640,1141577.20385,21724013825.414856,2285541.48793,19,9,2022,0,0,25,9,2022,23,59
2022-09-26,18809.13,20385.86,18471.28,19056.8,2777070.91238,1664755199999,53761170640.89073,39023576,1387219.15628,26857951663.908794,0,2022-10-02 23:59:59,2022-09-26,18809.13,20385.86,18471.28,19056.8,53761170640.89073,39023576,1387219.15628,26857951663.908794,2777070.91238,26,9,2022,0,0,2,10,2022,23,59
2022-10-03,19057.74,20475.0,18959.68,19439.02,1690215.44019,1665359999999,33498469288.87016,28764711,847579.42346,16800184632.096544,0,2022-10-09 23:59:59,2022-10-03,19057.74,20475.0,18959.68,19439.02,33498469288.87016,28764711,847579.42346,16800184632.096544,1690215.44019,3,10,2022,0,0,9,10,2022,23,59
2022-10-10,19439.96,19951.87,18190.0,19262.98,1666942.47921,1665964799999,31973285240.12004,34431421,830990.14609,15940838410.74414,0,2022-10-16 23:59:59,2022-10-10,19439.96,19951.87,18190.0,19262.98,31973285240.12004,34431421,830990.14609,15940838410.74414,1666942.47921,10,10,2022,0,0,16,10,2022,23,59
2022-10-17,19262.98,19706.66,18650.0,19570.4,1439566.24878,1666569599999,27726087449.710506,33194461,716529.4381,13802093103.379763,0,2022-10-23 23:59:59,2022-10-17,19262.98,19706.66,18650.0,19570.4,27726087449.710506,33194461,716529.4381,13802093103.379763,1439566.24878,17,10,2022,0,0,23,10,2022,23,59
2022-10-24,19570.4,21085.0,19157.0,20627.48,2026392.42105,1667174399999,41163103270.300446,46965717,1011279.69462,20544581597.540604,0,2022-10-30 23:59:59,2022-10-24,19570.4,21085.0,19157.0,20627.48,41163103270.300446,46965717,1011279.69462,20544581597.540604,2026392.42105,24,10,2022,0,0,30,10,2022,23,59
2022-10-31,20627.48,21480.65,20031.24,20905.58,2205754.83045,1667779199999,45589276905.34284,47012044,1100693.97044,22750577655.361526,0,2022-11-06 23:59:59,2022-10-31,20627.48,21480.65,20031.24,20905.58,45589276905.34284,47012044,1100693.97044,22750577655.361526,2205754.83045,31,10,2022,0,0,6,11,2022,23,59
2022-11-07,20905.58,21069.77,15588.0,16329.85,3234391.873932,1668383999999,58481935198.61975,69529948,1600577.598841,28942358620.932453,0,2022-11-13 23:59:59,2022-11-07,20905.58,21069.77,15588.0,16329.85,58481935198.61975,69529948,1600577.598841,28942358620.932453,3234391.873932,7,11,2022,0,0,13,11,2022,23,59
2022-11-14,16331.78,17190.0,15815.21,16280.23,1626234.48043,1668988799999,27077469872.701576,40879146,808233.04529,13458274078.678343,0,2022-11-20 23:59:59,2022-11-14,16331.78,17190.0,15815.21,16280.23,27077469872.701576,40879146,808233.04529,13458274078.678343,1626234.48043,14,11,2022,0,0,20,11,2022,23,59
2022-11-21,16279.5,16812.63,15476.0,16428.78,1561058.479583,1669593599999,25506770070.360386,36585251,775318.46032,12669512752.453428,0,2022-11-27 23:59:59,2022-11-21,16279.5,16812.63,15476.0,16428.78,25506770070.360386,36585251,775318.46032,12669512752.453428,1561058.479583,21,11,2022,0,0,27,11,2022,23,59
2022-11-28,16428.77,17324.0,15995.27,17105.7,1572173.55626,1670198399999,26360161543.308464,33957294,782395.46704,13118194969.46495,0,2022-12-04 23:59:59,2022-11-28,16428.77,17324.0,15995.27,17105.7,26360161543.308464,33957294,782395.46704,13118194969.46495,1572173.55626,28,11,2022,0,0,4,12,2022,23,59
2022-12-05,17106.65,17424.25,16678.83,17085.05,1443791.97519,1670803199999,24639487914.9087,28935324,715127.17858,12204776366.352076,0,2022-12-11 23:59:59,2022-12-05,17106.65,17424.25,16678.83,17085.05,24639487914.9087,28935324,715127.17858,12204776366.352076,1443791.97519,5,12,2022,0,0,11,12,2022,23,59
2022-12-12,17085.05,18387.95,16527.32,16738.21,1511897.62621,1671407999999,26143428661.14803,34216989,750915.1707,12986868567.494251,0,2022-12-18 23:59:59,2022-12-12,17085.05,18387.95,16527.32,16738.21,26143428661.14803,34216989,750915.1707,12986868567.494251,1511897.62621,12,12,2022,0,0,18,12,2022,23,59
2022-12-19,16739.0,17061.27,16256.3,16832.11,1148035.81471,1672012799999,19261867584.508095,30890062,569762.83271,9559861835.221373,0,2022-12-25 23:59:59,2022-12-19,16739.0,17061.27,16256.3,16832.11,19261867584.508095,30890062,569762.83271,9559861835.221373,1148035.81471,19,12,2022,0,0,25,12,2022,23,59
2022-12-26,16832.11,16972.83,16333.0,16616.75,1028681.78419,1672617599999,17128649384.378351,29855688,512673.90334,8536394019.895053,0,2023-01-01 23:59:59,2022-12-26,16832.11,16972.83,16333.0,16616.75,17128649384.378351,29855688,512673.90334,8536394019.895053,1028681.78419,26,12,2022,0,0,1,1,2023,23,59
2023-01-02,16617.17,17176.99,16548.7,17127.83,1112349.61417,1673222399999,18710795015.11229,32938345,553373.3718,9308405394.44382,0,2023-01-08 23:59:59,2023-01-02,16617.17,17176.99,16548.7,17127.83,18710795015.11229,32938345,553373.3718,9308405394.44382,1112349.61417,2,1,2023,0,0,8,1,2023,23,59
2023-01-09,17127.83,21258.0,17104.66,20871.5,2145455.73458,1673827199999,40310160794.01672,48190928,1067943.16719,20072164599.67841,0,2023-01-15 23:59:59,2023-01-09,17127.83,21258.0,17104.66,20871.5,40310160794.01672,48190928,1067943.16719,20072164599.67841,2145455.73458,9,1,2023,0,0,15,1,2023,23,59
2023-01-16,20872.99,23371.8,20407.15,22707.88,2108890.06922,1674431999999,45622643727.57732,48516459,1049279.10042,22702857708.43609,0,2023-01-22 23:59:59,2023-01-16,20872.99,23371.8,20407.15,22707.88,45622643727.57732,48516459,1049279.10042,22702857708.43609,2108890.06922,16,1,2023,0,0,22,1,2023,23,59
2023-01-23,22706.02,23960.54,22300.0,23742.3,1946352.796,1675036799999,44778423206.5102,48187520,968996.15562,22295929039.032776,0,2023-01-29 23:59:59,2023-01-23,22706.02,23960.54,22300.0,23742.3,44778423206.5102,48187520,968996.15562,22295929039.032776,1946352.796,23,1,2023,0,0,29,1,2023,23,59
2023-01-30,23743.37,24255.0,22500.0,22932.91,1949971.72168,1675641599999,45526556536.272514,50318314,971938.93282,22694080189.364677,0,2023-02-05 23:59:59,2023-01-30,23743.37,24255.0,22500.0,22932.91,45526556536.272514,50318314,971938.93282,22694080189.364677,1949971.72168,30,1,2023,0,0,5,2,2023,23,59
2023-02-06,22932.91,23452.0,21451.0,21783.54,1976378.51282,1676246399999,44353818613.73314,48694515,981453.16349,22028536552.652473,0,2023-02-12 23:59:59,2023-02-06,22932.91,23452.0,21451.0,21783.54,44353818613.73314,48694515,981453.16349,22028536552.652473,1976378.51282,6,2,2023,0,0,12,2,2023,23,59
2023-02-13,21782.37,25250.0,21351.07,24271.76,2497565.47508,1676851199999,58739519125.7017,58393471,1250658.3481,29415420384.676327,0,2023-02-19 23:59:59,2023-02-13,21782.37,25250.0,21351.07,24271.76,58739519125.7017,58393471,1250658.3481,29415420384.676327,2497565.47508,13,2,2023,0,0,19,2,2023,23,59
2023-02-20,24272.51,25250.0,22722.0,23554.85,2237983.72753,1677455999999,53750017281.89359,73475940,1113473.63323,26747071749.795383,0,2023-02-26 23:59:59,2023-02-20,24272.51,25250.0,22722.0,23554.85,53750017281.89359,73475940,1113473.63323,26747071749.795383,2237983.72753,20,2,2023,0,0,26,2,2023,23,59
2023-02-27,23554.85,24000.0,21971.13,22430.24,1698503.29143,1678060799999,39224677036.71352,55369117,844309.81084,19500097493.715893,0,2023-03-05 23:59:59,2023-02-27,23554.85,24000.0,21971.13,22430.24,39224677036.71352,55369117,844309.81084,19500097493.715893,1698503.29143,27,2,2023,0,0,5,3,2023,23,59
2023-03-06,22430.24,22602.19,19549.09,21997.11,2718623.72856,1678665599999,57109899451.564095,64620831,1355463.8836,28476826765.340233,0,2023-03-12 23:59:59,2023-03-06,22430.24,22602.19,19549.09,21997.11,57109899451.564095,64620831,1355463.8836,28476826765.340233,2718623.72856,6,3,2023,0,0,12,3,2023,23,59
2023-03-13,21998.05,28390.1,21813.88,27972.87,3775888.94983,1679270399999,95305973200.80873,85715723,1901884.34275,48013500988.60254,0,2023-03-19 23:59:59,2023-03-13,21998.05,28390.1,21813.88,27972.87,95305973200.80873,85715723,1901884.34275,48013500988.60254,3775888.94983,13,3,2023,0,0,19,3,2023,23,59
2023-03-20,27972.87,28868.05,26601.8,27968.05,1437828.84706,1679875199999,40105785082.654655,32723292,717790.29856,20023774476.44785,0,2023-03-26 23:59:59,2023-03-20,27972.87,28868.05,26601.8,27968.05,40105785082.654655,32723292,717790.29856,20023774476.44785,1437828.84706,20,3,2023,0,0,26,3,2023,23,59
2023-03-27,27968.05,29184.68,26508.14,28171.87,500795.73087,1680479999999,13977682781.951061,9943708,249671.68717,6970335432.827182,0,2023-04-02 23:59:59,2023-03-27,27968.05,29184.68,26508.14,28171.87,13977682781.951061,9943708,249671.68717,6970335432.827182,500795.73087,27,3,2023,0,0,2,4,2023,23,59
2023-04-03,28171.87,28775.0,27200.24,28323.76,306532.39014,1681084799999,8605878331.589554,7007729,154082.38621,4326447000.709288,0,2023-04-09 23:59:59,2023-04-03,28171.87,28775.0,27200.24,28323.76,8605878331.589554,7007729,154082.38621,4326447000.709288,306532.39014,3,4,2023,0,0,9,4,2023,23,59
2023-04-10,28323.76,31000.0,28170.0,30304.65,377573.74044,1681689599999,11332769446.671255,7871684,192813.26024,5785142074.341895,0,2023-04-16 23:59:59,2023-04-10,28323.76,31000.0,28170.0,30304.65,11332769446.671255,7871684,192813.26024,5785142074.341895,377573.74044,10,4,2023,0,0,16,4,2023,23,59
2023-04-17,30304.66,30485.0,27125.0,27590.6,430421.84646,1682294399999,12389863959.154465,8610002,212327.63234,6111056800.31741,0,2023-04-23 23:59:59,2023-04-17,30304.66,30485.0,27125.0,27590.6,12389863959.154465,8610002,212327.63234,6111056800.31741,430421.84646,17,4,2023,0,0,23,4,2023,23,59
2023-04-24,27590.59,30036.0,26942.82,29233.21,444613.47701,1682899199999,12771602994.747984,9248254,222195.37101,6383410202.342695,0,2023-04-30 23:59:59,2023-04-24,27590.59,30036.0,26942.82,29233.21,12771602994.747984,9248254,222195.37101,6383410202.342695,444613.47701,24,4,2023,0,0,30,4,2023,23,59
2023-05-01,29233.2,29820.0,27666.95,28430.1,360117.97447,1683503999999,10354875658.978004,8366414,175604.66457,5049605220.43348,0,2023-05-07 23:59:59,2023-05-01,29233.2,29820.0,27666.95,28430.1,10354875658.978004,8366414,175604.66457,5049605220.43348,360117.97447,1,5,2023,0,0,7,5,2023,23,59
2023-05-08,28430.09,28631.01,25811.46,26917.62,338765.74243,1684108799999,9246865802.238815,7982133,164889.34252,4500215085.537124,0,2023-05-14 23:59:59,2023-05-08,28430.09,28631.01,25811.46,26917.62,9246865802.238815,7982133,164889.34252,4500215085.537124,338765.74243,8,5,2023,0,0,14,5,2023,23,59
2023-05-15,26917.61,27663.59,26361.2,26747.78,230394.72253,1684713599999,6232670750.250422,5632311,110813.79288,2998025071.4386096,0,2023-05-21 23:59:59,2023-05-15,26917.61,27663.59,26361.2,26747.78,6232670750.250422,5632311,110813.79288,2998025071.4386096,230394.72253,15,5,2023,0,0,21,5,2023,23,59
2023-05-22,26747.78,28261.32,25871.89,28065.0,251061.07389,1685318399999,6732832133.081761,5214712,123084.11518,3302073852.5986557,0,2023-05-28 23:59:59,2023-05-22,26747.78,28261.32,25871.89,28065.0,6732832133.081761,5214712,123084.11518,3302073852.5986557,251061.07389,22,5,2023,0,0,28,5,2023,23,59
2023-05-29,28065.01,28447.14,26505.0,27115.21,233113.44204,1685923199999,6370610147.837866,5056219,111371.92604,3043127657.698844,0,2023-06-04 23:59:59,2023-05-29,28065.01,28447.14,26505.0,27115.21,6370610147.837866,5056219,111371.92604,3043127657.698844,233113.44204,29,5,2023,0,0,4,6,2023,23,59
2023-06-05,27115.2,27391.77,25351.02,25925.55,347786.76863,1686527999999,9123681850.269142,8221418,166958.56811,4379372085.934589,0,2023-06-11 23:59:59,2023-06-05,27115.2,27391.77,25351.02,25925.55,9123681850.269142,8221418,166958.56811,4379372085.934589,347786.76863,5,6,2023,0,0,11,6,2023,23,59
2023-06-12,25925.54,26839.99,24800.0,26339.97,265685.74051,1687132799999,6864197309.52217,5914978,127368.63821,3291192704.581333,0,2023-06-18 23:59:59,2023-06-12,25925.54,26839.99,24800.0,26339.97,6864197309.52217,5914978,127368.63821,3291192704.581333,265685.74051,12,6,2023,0,0,18,6,2023,23,59
2023-06-19,26339.98,31431.94,26256.61,30462.66,408189.22942,1687737599999,11977753742.2716,7845510,201810.53363,5920715286.60075,0,2023-06-25 23:59:59,2023-06-19,26339.98,31431.94,26256.61,30462.66,11977753742.2716,7845510,201810.53363,5920715286.60075,408189.22942,19,6,2023,0,0,25,6,2023,23,59
2023-06-26,30462.67,31282.0,29500.0,30617.03,294881.44198,1688342399999,8977334209.174366,6151928,143492.21956,4369370545.200928,0,2023-07-02 23:59:59,2023-06-26,30462.67,31282.0,29500.0,30617.03,8977334209.174366,6151928,143492.21956,4369370545.200928,294881.44198,26,6,2023,0,0,2,7,2023,23,59
2023-07-03,30617.02,31500.0,29701.02,30160.71,244056.69119,1688947199999,7465890814.405819,5652625,112449.1872,3440595994.1719875,0,2023-07-09 23:59:59,2023-07-03,30617.02,31500.0,29701.02,30160.71,7465890814.405819,5652625,112449.1872,3440595994.1719875,244056.69119,3,7,2023,0,0,9,7,2023,23,59
2023-07-10,30160.71,31804.2,29900.0,30231.99,269249.39031,1689551999999,8259233660.698028,5930859,129847.29041,3985149496.3481226,0,2023-07-16 23:59:59,2023-07-10,30160.71,31804.2,29900.0,30231.99,8259233660.698028,5930859,129847.29041,3985149496.3481226,269249.39031,10,7,2023,0,0,16,7,2023,23,59
2023-07-17,30232.0,30416.19,29512.0,30384.17,99397.31996,1690156799999,2983829548.339248,2460419,46930.13493,1409029811.9426851,0,2023-07-23 23:59:59,2023-07-17,30232.0,30416.19,29512.0,30384.17,2983829548.339248,2460419,46930.13493,1409029811.9426851,99397.31996,17,7,2023,0,0,23,7,2023,23,59
